id;email;tag;first_name;last_name;birth_date;minimal_age;maximal_age
99a5be55-1619-46ee-aabc-a2979c953c5c;99a5be55-1619-46ee-aabc-a2979c953c5c@gmail.com;99a5be55-1619-46ee-aabc-a2979c953c5c;99a5be55-1619-46ee;aabc-a2979c953c5c;1999-10-6;20;64
a34abd1c-581c-49f5-890c-d3871302c0ae;a34abd1c-581c-49f5-890c-d3871302c0ae@gmail.com;a34abd1c-581c-49f5-890c-d3871302c0ae;a34abd1c-581c-49f5;890c-d3871302c0ae;1988-9-21;21;61
b5205a77-958e-4a12-aedc-f2d5ee34bbd5;b5205a77-958e-4a12-aedc-f2d5ee34bbd5@gmail.com;b5205a77-958e-4a12-aedc-f2d5ee34bbd5;b5205a77-958e-4a12;aedc-f2d5ee34bbd5;1980-11-15;20;57
cd896e5c-8e05-47a6-a746-2758408ed9a4;cd896e5c-8e05-47a6-a746-2758408ed9a4@gmail.com;cd896e5c-8e05-47a6-a746-2758408ed9a4;cd896e5c-8e05-47a6;a746-2758408ed9a4;1970-2-13;20;57
054d0482-15da-4933-8c14-66ff617f5e17;054d0482-15da-4933-8c14-66ff617f5e17@gmail.com;054d0482-15da-4933-8c14-66ff617f5e17;054d0482-15da-4933;8c14-66ff617f5e17;1987-7-19;21;57
ec95be6f-4c27-4b6e-adc4-f330760e1bee;ec95be6f-4c27-4b6e-adc4-f330760e1bee@gmail.com;ec95be6f-4c27-4b6e-adc4-f330760e1bee;ec95be6f-4c27-4b6e;adc4-f330760e1bee;1961-3-8;21;58
d434e4ed-b3ef-494a-8f99-ce953885f7c0;d434e4ed-b3ef-494a-8f99-ce953885f7c0@gmail.com;d434e4ed-b3ef-494a-8f99-ce953885f7c0;d434e4ed-b3ef-494a;8f99-ce953885f7c0;1968-6-9;21;65
effdb167-0e1f-4d71-bb18-3fcd732dad4a;effdb167-0e1f-4d71-bb18-3fcd732dad4a@gmail.com;effdb167-0e1f-4d71-bb18-3fcd732dad4a;effdb167-0e1f-4d71;bb18-3fcd732dad4a;1995-5-19;19;55
4ef00c96-2fb6-4d59-968f-b2b43f49f80f;4ef00c96-2fb6-4d59-968f-b2b43f49f80f@gmail.com;4ef00c96-2fb6-4d59-968f-b2b43f49f80f;4ef00c96-2fb6-4d59;968f-b2b43f49f80f;1998-12-24;19;65
b541099a-b83f-42d7-b30d-4a3e71de7593;b541099a-b83f-42d7-b30d-4a3e71de7593@gmail.com;b541099a-b83f-42d7-b30d-4a3e71de7593;b541099a-b83f-42d7;b30d-4a3e71de7593;2000-9-10;19;58
e985a608-8990-49ce-b1e9-62b3961e3567;e985a608-8990-49ce-b1e9-62b3961e3567@gmail.com;e985a608-8990-49ce-b1e9-62b3961e3567;e985a608-8990-49ce;b1e9-62b3961e3567;1990-10-24;25;70
dcfbd135-9be0-4769-90d1-772166fd4a06;dcfbd135-9be0-4769-90d1-772166fd4a06@gmail.com;dcfbd135-9be0-4769-90d1-772166fd4a06;dcfbd135-9be0-4769;90d1-772166fd4a06;2000-9-22;22;58
b9e5536b-442e-430a-bda4-26438bead877;b9e5536b-442e-430a-bda4-26438bead877@gmail.com;b9e5536b-442e-430a-bda4-26438bead877;b9e5536b-442e-430a;bda4-26438bead877;1984-11-11;23;69
445ee17c-81e1-47c9-afe0-51ab56ec0ee7;445ee17c-81e1-47c9-afe0-51ab56ec0ee7@gmail.com;445ee17c-81e1-47c9-afe0-51ab56ec0ee7;445ee17c-81e1-47c9;afe0-51ab56ec0ee7;1983-1-15;24;64
c28418d9-6dd0-487c-b0d3-9180bb43fd8c;c28418d9-6dd0-487c-b0d3-9180bb43fd8c@gmail.com;c28418d9-6dd0-487c-b0d3-9180bb43fd8c;c28418d9-6dd0-487c;b0d3-9180bb43fd8c;1965-11-27;24;67
a60b81b8-3cdd-4db7-8111-cf5228982cea;a60b81b8-3cdd-4db7-8111-cf5228982cea@gmail.com;a60b81b8-3cdd-4db7-8111-cf5228982cea;a60b81b8-3cdd-4db7;8111-cf5228982cea;1966-12-27;19;56
e986c4aa-6b33-4ee0-aa84-a1a7a30ebeeb;e986c4aa-6b33-4ee0-aa84-a1a7a30ebeeb@gmail.com;e986c4aa-6b33-4ee0-aa84-a1a7a30ebeeb;e986c4aa-6b33-4ee0;aa84-a1a7a30ebeeb;1990-3-14;20;66
3518b0da-13ca-4013-bb32-b1b719fd114e;3518b0da-13ca-4013-bb32-b1b719fd114e@gmail.com;3518b0da-13ca-4013-bb32-b1b719fd114e;3518b0da-13ca-4013;bb32-b1b719fd114e;1966-1-11;24;63
e5df23d8-cb28-4f0c-b9be-e93fc7f3d3ab;e5df23d8-cb28-4f0c-b9be-e93fc7f3d3ab@gmail.com;e5df23d8-cb28-4f0c-b9be-e93fc7f3d3ab;e5df23d8-cb28-4f0c;b9be-e93fc7f3d3ab;1958-6-19;20;68
8b980e09-efc9-4287-9a76-a5ad54825b85;8b980e09-efc9-4287-9a76-a5ad54825b85@gmail.com;8b980e09-efc9-4287-9a76-a5ad54825b85;8b980e09-efc9-4287;9a76-a5ad54825b85;1963-7-10;23;59
7fca4435-3194-4b3d-add3-22ddbcc0bf72;7fca4435-3194-4b3d-add3-22ddbcc0bf72@gmail.com;7fca4435-3194-4b3d-add3-22ddbcc0bf72;7fca4435-3194-4b3d;add3-22ddbcc0bf72;1966-3-13;24;61
31334262-d5a4-4fa1-987d-90fc8f8b50f1;31334262-d5a4-4fa1-987d-90fc8f8b50f1@gmail.com;31334262-d5a4-4fa1-987d-90fc8f8b50f1;31334262-d5a4-4fa1;987d-90fc8f8b50f1;1984-10-6;22;62
43c21137-d440-4275-ae66-5eea10b09f34;43c21137-d440-4275-ae66-5eea10b09f34@gmail.com;43c21137-d440-4275-ae66-5eea10b09f34;43c21137-d440-4275;ae66-5eea10b09f34;2003-3-14;25;64
ac45d42d-88b8-4977-99ad-1e21e25d15d7;ac45d42d-88b8-4977-99ad-1e21e25d15d7@gmail.com;ac45d42d-88b8-4977-99ad-1e21e25d15d7;ac45d42d-88b8-4977;99ad-1e21e25d15d7;1956-12-6;24;57
b1caf8a0-7953-4cf4-9c10-0dd74498a010;b1caf8a0-7953-4cf4-9c10-0dd74498a010@gmail.com;b1caf8a0-7953-4cf4-9c10-0dd74498a010;b1caf8a0-7953-4cf4;9c10-0dd74498a010;1963-7-22;22;62
5b7eb2f6-37b4-4c34-b2a3-7e862cecbed1;5b7eb2f6-37b4-4c34-b2a3-7e862cecbed1@gmail.com;5b7eb2f6-37b4-4c34-b2a3-7e862cecbed1;5b7eb2f6-37b4-4c34;b2a3-7e862cecbed1;1957-2-1;18;70
175c232b-1a32-4e6f-b744-dc0d53a93025;175c232b-1a32-4e6f-b744-dc0d53a93025@gmail.com;175c232b-1a32-4e6f-b744-dc0d53a93025;175c232b-1a32-4e6f;b744-dc0d53a93025;1968-10-13;25;69
2a549947-8a43-40a0-b565-afff2abbafcc;2a549947-8a43-40a0-b565-afff2abbafcc@gmail.com;2a549947-8a43-40a0-b565-afff2abbafcc;2a549947-8a43-40a0;b565-afff2abbafcc;1957-10-13;25;69
62b6a0e3-d881-47bc-9c72-beaec1304e07;62b6a0e3-d881-47bc-9c72-beaec1304e07@gmail.com;62b6a0e3-d881-47bc-9c72-beaec1304e07;62b6a0e3-d881-47bc;9c72-beaec1304e07;1959-10-23;23;59
f8eee312-ae92-487b-9170-ae464785c944;f8eee312-ae92-487b-9170-ae464785c944@gmail.com;f8eee312-ae92-487b-9170-ae464785c944;f8eee312-ae92-487b;9170-ae464785c944;1997-4-2;21;60
28759044-56bc-48a1-994e-c3227e22ba3b;28759044-56bc-48a1-994e-c3227e22ba3b@gmail.com;28759044-56bc-48a1-994e-c3227e22ba3b;28759044-56bc-48a1;994e-c3227e22ba3b;1986-6-24;25;55
4a91a81e-c182-4b76-8a44-4fc09a074122;4a91a81e-c182-4b76-8a44-4fc09a074122@gmail.com;4a91a81e-c182-4b76-8a44-4fc09a074122;4a91a81e-c182-4b76;8a44-4fc09a074122;1986-7-7;20;57
a169e5dd-d542-4e91-9a4d-f0d6b7e880b2;a169e5dd-d542-4e91-9a4d-f0d6b7e880b2@gmail.com;a169e5dd-d542-4e91-9a4d-f0d6b7e880b2;a169e5dd-d542-4e91;9a4d-f0d6b7e880b2;1989-8-19;23;67
6d5fac5c-4003-4ac5-9e05-57c79de07a5d;6d5fac5c-4003-4ac5-9e05-57c79de07a5d@gmail.com;6d5fac5c-4003-4ac5-9e05-57c79de07a5d;6d5fac5c-4003-4ac5;9e05-57c79de07a5d;1991-2-25;22;65
a44516ab-de85-49af-999c-c99c3d5c1c2d;a44516ab-de85-49af-999c-c99c3d5c1c2d@gmail.com;a44516ab-de85-49af-999c-c99c3d5c1c2d;a44516ab-de85-49af;999c-c99c3d5c1c2d;1976-10-4;20;60
599c6418-f84a-4f4f-acad-941257dd74e6;599c6418-f84a-4f4f-acad-941257dd74e6@gmail.com;599c6418-f84a-4f4f-acad-941257dd74e6;599c6418-f84a-4f4f;acad-941257dd74e6;1998-7-18;18;66
db1dc971-f9ad-4b9e-907c-6c80790f3e28;db1dc971-f9ad-4b9e-907c-6c80790f3e28@gmail.com;db1dc971-f9ad-4b9e-907c-6c80790f3e28;db1dc971-f9ad-4b9e;907c-6c80790f3e28;1971-8-26;25;67
e882e08d-f3af-4788-a22b-7f3edcf7bc05;e882e08d-f3af-4788-a22b-7f3edcf7bc05@gmail.com;e882e08d-f3af-4788-a22b-7f3edcf7bc05;e882e08d-f3af-4788;a22b-7f3edcf7bc05;1975-6-20;22;63
e8ec5700-fd9f-4301-b5f2-ed91ce93963f;e8ec5700-fd9f-4301-b5f2-ed91ce93963f@gmail.com;e8ec5700-fd9f-4301-b5f2-ed91ce93963f;e8ec5700-fd9f-4301;b5f2-ed91ce93963f;2001-5-21;25;69
ea7947b9-7852-4ede-a16d-c6f1fb98d26a;ea7947b9-7852-4ede-a16d-c6f1fb98d26a@gmail.com;ea7947b9-7852-4ede-a16d-c6f1fb98d26a;ea7947b9-7852-4ede;a16d-c6f1fb98d26a;1985-5-18;20;65
6814ea72-a59a-44b2-841e-353a7310811e;6814ea72-a59a-44b2-841e-353a7310811e@gmail.com;6814ea72-a59a-44b2-841e-353a7310811e;6814ea72-a59a-44b2;841e-353a7310811e;1978-4-2;19;70
b9e8d245-72d4-4b99-9d56-579bfdffd3ac;b9e8d245-72d4-4b99-9d56-579bfdffd3ac@gmail.com;b9e8d245-72d4-4b99-9d56-579bfdffd3ac;b9e8d245-72d4-4b99;9d56-579bfdffd3ac;1995-7-8;24;61
82dbd749-94ef-4322-bc14-a6a447b60cd1;82dbd749-94ef-4322-bc14-a6a447b60cd1@gmail.com;82dbd749-94ef-4322-bc14-a6a447b60cd1;82dbd749-94ef-4322;bc14-a6a447b60cd1;1972-11-19;18;70
c0901cac-d387-49a2-b43b-d1a03958bb47;c0901cac-d387-49a2-b43b-d1a03958bb47@gmail.com;c0901cac-d387-49a2-b43b-d1a03958bb47;c0901cac-d387-49a2;b43b-d1a03958bb47;1974-3-26;22;65
8266c9f3-7427-4707-b47c-d1bf7e00cae1;8266c9f3-7427-4707-b47c-d1bf7e00cae1@gmail.com;8266c9f3-7427-4707-b47c-d1bf7e00cae1;8266c9f3-7427-4707;b47c-d1bf7e00cae1;1980-3-6;22;61
6f86a868-e538-438c-883a-14ed2d700a01;6f86a868-e538-438c-883a-14ed2d700a01@gmail.com;6f86a868-e538-438c-883a-14ed2d700a01;6f86a868-e538-438c;883a-14ed2d700a01;1974-4-17;18;56
db2bd237-632f-4017-8366-d01af1b8e137;db2bd237-632f-4017-8366-d01af1b8e137@gmail.com;db2bd237-632f-4017-8366-d01af1b8e137;db2bd237-632f-4017;8366-d01af1b8e137;1970-2-11;21;67
d344608f-5fd5-4e45-8e7c-ff23da3f2468;d344608f-5fd5-4e45-8e7c-ff23da3f2468@gmail.com;d344608f-5fd5-4e45-8e7c-ff23da3f2468;d344608f-5fd5-4e45;8e7c-ff23da3f2468;1970-9-1;21;66
922ac173-4f2b-41c7-898a-656328864820;922ac173-4f2b-41c7-898a-656328864820@gmail.com;922ac173-4f2b-41c7-898a-656328864820;922ac173-4f2b-41c7;898a-656328864820;2003-9-3;18;62
0e6f8398-20ee-42b1-bb34-20327fc84c2b;0e6f8398-20ee-42b1-bb34-20327fc84c2b@gmail.com;0e6f8398-20ee-42b1-bb34-20327fc84c2b;0e6f8398-20ee-42b1;bb34-20327fc84c2b;1976-3-10;21;60
6672b925-8e31-4585-b6b2-2858889c313f;6672b925-8e31-4585-b6b2-2858889c313f@gmail.com;6672b925-8e31-4585-b6b2-2858889c313f;6672b925-8e31-4585;b6b2-2858889c313f;1998-6-6;24;67
843e8af6-0418-4554-b5dc-13ddbeb05a36;843e8af6-0418-4554-b5dc-13ddbeb05a36@gmail.com;843e8af6-0418-4554-b5dc-13ddbeb05a36;843e8af6-0418-4554;b5dc-13ddbeb05a36;1974-9-6;21;62
43266628-9f08-430e-828a-b6ecb0d7005e;43266628-9f08-430e-828a-b6ecb0d7005e@gmail.com;43266628-9f08-430e-828a-b6ecb0d7005e;43266628-9f08-430e;828a-b6ecb0d7005e;1963-5-27;24;60
4786f631-d9bb-4853-91af-4507277fea75;4786f631-d9bb-4853-91af-4507277fea75@gmail.com;4786f631-d9bb-4853-91af-4507277fea75;4786f631-d9bb-4853;91af-4507277fea75;1990-5-2;19;56
5bfa2d52-a496-4db6-b5c6-fba29abe79e7;5bfa2d52-a496-4db6-b5c6-fba29abe79e7@gmail.com;5bfa2d52-a496-4db6-b5c6-fba29abe79e7;5bfa2d52-a496-4db6;b5c6-fba29abe79e7;1964-6-16;18;59
40adcdbc-aec6-410f-b69f-3aedc546486c;40adcdbc-aec6-410f-b69f-3aedc546486c@gmail.com;40adcdbc-aec6-410f-b69f-3aedc546486c;40adcdbc-aec6-410f;b69f-3aedc546486c;1968-1-7;22;60
711c2952-9986-4ca0-a0b0-1aa247a8f811;711c2952-9986-4ca0-a0b0-1aa247a8f811@gmail.com;711c2952-9986-4ca0-a0b0-1aa247a8f811;711c2952-9986-4ca0;a0b0-1aa247a8f811;1968-8-9;24;62
415a40a1-3077-42a1-87b0-4f0bc38c5018;415a40a1-3077-42a1-87b0-4f0bc38c5018@gmail.com;415a40a1-3077-42a1-87b0-4f0bc38c5018;415a40a1-3077-42a1;87b0-4f0bc38c5018;1998-8-7;22;60
825817b0-a10a-45ed-bf6e-5b503b55b93c;825817b0-a10a-45ed-bf6e-5b503b55b93c@gmail.com;825817b0-a10a-45ed-bf6e-5b503b55b93c;825817b0-a10a-45ed;bf6e-5b503b55b93c;2003-5-4;21;55
f38c1656-8404-457d-b5b6-8f9860318c21;f38c1656-8404-457d-b5b6-8f9860318c21@gmail.com;f38c1656-8404-457d-b5b6-8f9860318c21;f38c1656-8404-457d;b5b6-8f9860318c21;1965-11-16;23;57
b7cb165b-32bc-4509-b823-4ccf560486e9;b7cb165b-32bc-4509-b823-4ccf560486e9@gmail.com;b7cb165b-32bc-4509-b823-4ccf560486e9;b7cb165b-32bc-4509;b823-4ccf560486e9;1968-11-15;19;66
416d1c2a-eb13-4734-a85c-86c56c5bef70;416d1c2a-eb13-4734-a85c-86c56c5bef70@gmail.com;416d1c2a-eb13-4734-a85c-86c56c5bef70;416d1c2a-eb13-4734;a85c-86c56c5bef70;1956-7-16;25;58
cdd214f1-363d-4835-92a5-a220ddc231be;cdd214f1-363d-4835-92a5-a220ddc231be@gmail.com;cdd214f1-363d-4835-92a5-a220ddc231be;cdd214f1-363d-4835;92a5-a220ddc231be;1997-7-17;22;55
969bd1ee-0271-41e6-b585-acf268002dbf;969bd1ee-0271-41e6-b585-acf268002dbf@gmail.com;969bd1ee-0271-41e6-b585-acf268002dbf;969bd1ee-0271-41e6;b585-acf268002dbf;1996-4-1;25;57
15e376f0-e02e-4b53-93a6-25847dd43d08;15e376f0-e02e-4b53-93a6-25847dd43d08@gmail.com;15e376f0-e02e-4b53-93a6-25847dd43d08;15e376f0-e02e-4b53;93a6-25847dd43d08;1957-4-19;25;68
594b4443-4af2-4371-a2c7-36317d59e650;594b4443-4af2-4371-a2c7-36317d59e650@gmail.com;594b4443-4af2-4371-a2c7-36317d59e650;594b4443-4af2-4371;a2c7-36317d59e650;1957-3-11;21;59
a12c50bb-3183-4b1b-9c11-23d87a07ef2f;a12c50bb-3183-4b1b-9c11-23d87a07ef2f@gmail.com;a12c50bb-3183-4b1b-9c11-23d87a07ef2f;a12c50bb-3183-4b1b;9c11-23d87a07ef2f;1989-4-15;20;55
6e55d833-25de-47d0-b2a7-26101318a0f1;6e55d833-25de-47d0-b2a7-26101318a0f1@gmail.com;6e55d833-25de-47d0-b2a7-26101318a0f1;6e55d833-25de-47d0;b2a7-26101318a0f1;2003-4-17;19;57
790b1418-85a0-4622-bf7d-3f45fbfa8bcb;790b1418-85a0-4622-bf7d-3f45fbfa8bcb@gmail.com;790b1418-85a0-4622-bf7d-3f45fbfa8bcb;790b1418-85a0-4622;bf7d-3f45fbfa8bcb;1976-7-4;22;60
150b4a54-1729-4908-9b9a-73a8c72cc1a9;150b4a54-1729-4908-9b9a-73a8c72cc1a9@gmail.com;150b4a54-1729-4908-9b9a-73a8c72cc1a9;150b4a54-1729-4908;9b9a-73a8c72cc1a9;2004-1-23;23;67
ab5dd47d-e64c-4a3a-b94e-9886c243ab9a;ab5dd47d-e64c-4a3a-b94e-9886c243ab9a@gmail.com;ab5dd47d-e64c-4a3a-b94e-9886c243ab9a;ab5dd47d-e64c-4a3a;b94e-9886c243ab9a;1982-8-17;20;64
ea4c4659-1caa-48dd-8b2a-92439aa9ac88;ea4c4659-1caa-48dd-8b2a-92439aa9ac88@gmail.com;ea4c4659-1caa-48dd-8b2a-92439aa9ac88;ea4c4659-1caa-48dd;8b2a-92439aa9ac88;1971-4-19;24;58
7513ad20-b0e3-4920-9612-4f2af79fb5e7;7513ad20-b0e3-4920-9612-4f2af79fb5e7@gmail.com;7513ad20-b0e3-4920-9612-4f2af79fb5e7;7513ad20-b0e3-4920;9612-4f2af79fb5e7;1981-4-8;23;56
09a8fe17-5312-4c76-a9e1-ef2a78e96fa8;09a8fe17-5312-4c76-a9e1-ef2a78e96fa8@gmail.com;09a8fe17-5312-4c76-a9e1-ef2a78e96fa8;09a8fe17-5312-4c76;a9e1-ef2a78e96fa8;1999-5-19;21;65
18e18974-7fe4-4d80-9431-4229bdddbee8;18e18974-7fe4-4d80-9431-4229bdddbee8@gmail.com;18e18974-7fe4-4d80-9431-4229bdddbee8;18e18974-7fe4-4d80;9431-4229bdddbee8;1957-10-25;24;59
bd6b1c61-72b0-4376-97c0-57c34d2fe991;bd6b1c61-72b0-4376-97c0-57c34d2fe991@gmail.com;bd6b1c61-72b0-4376-97c0-57c34d2fe991;bd6b1c61-72b0-4376;97c0-57c34d2fe991;1980-7-9;23;64
387ea3ac-f6f8-4dce-a8b7-dba53e88cbae;387ea3ac-f6f8-4dce-a8b7-dba53e88cbae@gmail.com;387ea3ac-f6f8-4dce-a8b7-dba53e88cbae;387ea3ac-f6f8-4dce;a8b7-dba53e88cbae;1979-11-12;19;61
005c890d-13db-46fa-b0fb-d10b1e884ce1;005c890d-13db-46fa-b0fb-d10b1e884ce1@gmail.com;005c890d-13db-46fa-b0fb-d10b1e884ce1;005c890d-13db-46fa;b0fb-d10b1e884ce1;2001-11-10;25;56
dda634d9-da61-42bb-8f77-3cf951885515;dda634d9-da61-42bb-8f77-3cf951885515@gmail.com;dda634d9-da61-42bb-8f77-3cf951885515;dda634d9-da61-42bb;8f77-3cf951885515;1957-2-3;20;67
7f0c4a2b-c13c-46e0-902a-291f2d723863;7f0c4a2b-c13c-46e0-902a-291f2d723863@gmail.com;7f0c4a2b-c13c-46e0-902a-291f2d723863;7f0c4a2b-c13c-46e0;902a-291f2d723863;1995-8-11;23;62
e1c7654b-d7fd-4d35-a52f-a171ea3a8517;e1c7654b-d7fd-4d35-a52f-a171ea3a8517@gmail.com;e1c7654b-d7fd-4d35-a52f-a171ea3a8517;e1c7654b-d7fd-4d35;a52f-a171ea3a8517;1967-1-5;24;69
28467230-278c-4c32-bd2c-485bb40f7224;28467230-278c-4c32-bd2c-485bb40f7224@gmail.com;28467230-278c-4c32-bd2c-485bb40f7224;28467230-278c-4c32;bd2c-485bb40f7224;1970-10-17;21;65
1ad67187-e3e3-4756-adb3-4a5d41d6fa1e;1ad67187-e3e3-4756-adb3-4a5d41d6fa1e@gmail.com;1ad67187-e3e3-4756-adb3-4a5d41d6fa1e;1ad67187-e3e3-4756;adb3-4a5d41d6fa1e;1955-1-17;19;65
3fb73079-f0d3-4eca-a28d-366c57b17afd;3fb73079-f0d3-4eca-a28d-366c57b17afd@gmail.com;3fb73079-f0d3-4eca-a28d-366c57b17afd;3fb73079-f0d3-4eca;a28d-366c57b17afd;1977-12-7;18;69
0a3ea8e6-4dd4-4827-821c-90231ae1950d;0a3ea8e6-4dd4-4827-821c-90231ae1950d@gmail.com;0a3ea8e6-4dd4-4827-821c-90231ae1950d;0a3ea8e6-4dd4-4827;821c-90231ae1950d;1970-10-9;22;68
b159b5e3-74c9-41e8-9f34-48847474dde6;b159b5e3-74c9-41e8-9f34-48847474dde6@gmail.com;b159b5e3-74c9-41e8-9f34-48847474dde6;b159b5e3-74c9-41e8;9f34-48847474dde6;1975-10-20;24;60
b207c494-8b60-46d3-8669-77fd946224ed;b207c494-8b60-46d3-8669-77fd946224ed@gmail.com;b207c494-8b60-46d3-8669-77fd946224ed;b207c494-8b60-46d3;8669-77fd946224ed;1997-1-2;19;56
f06759fa-b6d1-48f4-9a51-a33b19fdee55;f06759fa-b6d1-48f4-9a51-a33b19fdee55@gmail.com;f06759fa-b6d1-48f4-9a51-a33b19fdee55;f06759fa-b6d1-48f4;9a51-a33b19fdee55;1968-3-8;21;68
d935c713-fde9-46ee-8f4b-c1a98b742237;d935c713-fde9-46ee-8f4b-c1a98b742237@gmail.com;d935c713-fde9-46ee-8f4b-c1a98b742237;d935c713-fde9-46ee;8f4b-c1a98b742237;1992-4-22;23;68
b77fb022-61f6-4ddd-b08c-968614d593ac;b77fb022-61f6-4ddd-b08c-968614d593ac@gmail.com;b77fb022-61f6-4ddd-b08c-968614d593ac;b77fb022-61f6-4ddd;b08c-968614d593ac;1983-4-9;23;66
66b28ac9-39e5-45f1-97e8-c7d5e31eca38;66b28ac9-39e5-45f1-97e8-c7d5e31eca38@gmail.com;66b28ac9-39e5-45f1-97e8-c7d5e31eca38;66b28ac9-39e5-45f1;97e8-c7d5e31eca38;1968-4-19;25;66
c6abc4a3-8911-4f38-bbbb-fd8d9da7049c;c6abc4a3-8911-4f38-bbbb-fd8d9da7049c@gmail.com;c6abc4a3-8911-4f38-bbbb-fd8d9da7049c;c6abc4a3-8911-4f38;bbbb-fd8d9da7049c;1981-7-1;21;57
86394cb4-d4f8-4fe2-868a-457c7af1932b;86394cb4-d4f8-4fe2-868a-457c7af1932b@gmail.com;86394cb4-d4f8-4fe2-868a-457c7af1932b;86394cb4-d4f8-4fe2;868a-457c7af1932b;1969-7-24;23;59
16c68482-d68e-4158-9dd1-3c45007a0ec4;16c68482-d68e-4158-9dd1-3c45007a0ec4@gmail.com;16c68482-d68e-4158-9dd1-3c45007a0ec4;16c68482-d68e-4158;9dd1-3c45007a0ec4;1967-9-4;24;65
4998ec7c-a5d4-43f2-9037-a012ad676470;4998ec7c-a5d4-43f2-9037-a012ad676470@gmail.com;4998ec7c-a5d4-43f2-9037-a012ad676470;4998ec7c-a5d4-43f2;9037-a012ad676470;1971-11-19;20;69
15c75a90-f61b-46e6-98ac-723dcb97b108;15c75a90-f61b-46e6-98ac-723dcb97b108@gmail.com;15c75a90-f61b-46e6-98ac-723dcb97b108;15c75a90-f61b-46e6;98ac-723dcb97b108;1962-9-4;24;59
57040a69-bdcd-4578-9e72-2ed2ec79b540;57040a69-bdcd-4578-9e72-2ed2ec79b540@gmail.com;57040a69-bdcd-4578-9e72-2ed2ec79b540;57040a69-bdcd-4578;9e72-2ed2ec79b540;1988-8-3;22;64
4f50660e-d445-4c64-8c19-3191fb3589af;4f50660e-d445-4c64-8c19-3191fb3589af@gmail.com;4f50660e-d445-4c64-8c19-3191fb3589af;4f50660e-d445-4c64;8c19-3191fb3589af;1992-4-16;21;57
e6d0a19f-c8b0-4bee-b99c-6c463619114b;e6d0a19f-c8b0-4bee-b99c-6c463619114b@gmail.com;e6d0a19f-c8b0-4bee-b99c-6c463619114b;e6d0a19f-c8b0-4bee;b99c-6c463619114b;1985-3-16;23;60
8507498f-22d9-4e30-a5a4-f6c9ed01654c;8507498f-22d9-4e30-a5a4-f6c9ed01654c@gmail.com;8507498f-22d9-4e30-a5a4-f6c9ed01654c;8507498f-22d9-4e30;a5a4-f6c9ed01654c;1959-7-24;25;64
fe72b719-0cc0-4c3b-a456-087ec419c369;fe72b719-0cc0-4c3b-a456-087ec419c369@gmail.com;fe72b719-0cc0-4c3b-a456-087ec419c369;fe72b719-0cc0-4c3b;a456-087ec419c369;1963-3-4;19;62
2afae5e8-5f68-44a5-94cc-4ee8dd45af1c;2afae5e8-5f68-44a5-94cc-4ee8dd45af1c@gmail.com;2afae5e8-5f68-44a5-94cc-4ee8dd45af1c;2afae5e8-5f68-44a5;94cc-4ee8dd45af1c;1998-3-12;21;66
a47c9e46-a382-4c55-bc5f-a7e99fa8abad;a47c9e46-a382-4c55-bc5f-a7e99fa8abad@gmail.com;a47c9e46-a382-4c55-bc5f-a7e99fa8abad;a47c9e46-a382-4c55;bc5f-a7e99fa8abad;1988-6-10;25;57
11a106ea-e6ce-4799-99e9-2010ac5da3a2;11a106ea-e6ce-4799-99e9-2010ac5da3a2@gmail.com;11a106ea-e6ce-4799-99e9-2010ac5da3a2;11a106ea-e6ce-4799;99e9-2010ac5da3a2;1968-8-23;19;68
507537d2-29f5-4932-9527-bef30b770210;507537d2-29f5-4932-9527-bef30b770210@gmail.com;507537d2-29f5-4932-9527-bef30b770210;507537d2-29f5-4932;9527-bef30b770210;1957-11-4;23;60
c21a3ae2-cf22-4f2b-a736-84ccb102348e;c21a3ae2-cf22-4f2b-a736-84ccb102348e@gmail.com;c21a3ae2-cf22-4f2b-a736-84ccb102348e;c21a3ae2-cf22-4f2b;a736-84ccb102348e;1962-8-1;20;63
3c9cf1e5-b06e-4fa0-a4af-d39d528507ed;3c9cf1e5-b06e-4fa0-a4af-d39d528507ed@gmail.com;3c9cf1e5-b06e-4fa0-a4af-d39d528507ed;3c9cf1e5-b06e-4fa0;a4af-d39d528507ed;1998-10-6;19;68
3d1231ce-7441-4ce8-b904-334c878b1282;3d1231ce-7441-4ce8-b904-334c878b1282@gmail.com;3d1231ce-7441-4ce8-b904-334c878b1282;3d1231ce-7441-4ce8;b904-334c878b1282;1960-10-10;22;55
dc2aa014-0d66-4e10-b076-f13a32c59f85;dc2aa014-0d66-4e10-b076-f13a32c59f85@gmail.com;dc2aa014-0d66-4e10-b076-f13a32c59f85;dc2aa014-0d66-4e10;b076-f13a32c59f85;1999-9-6;21;64
d4b9229c-4120-43df-8eec-3aa184d5121c;d4b9229c-4120-43df-8eec-3aa184d5121c@gmail.com;d4b9229c-4120-43df-8eec-3aa184d5121c;d4b9229c-4120-43df;8eec-3aa184d5121c;1980-2-23;22;64
a49e8ffe-4792-4b55-875a-8122ee8285ee;a49e8ffe-4792-4b55-875a-8122ee8285ee@gmail.com;a49e8ffe-4792-4b55-875a-8122ee8285ee;a49e8ffe-4792-4b55;875a-8122ee8285ee;1987-2-5;18;57
